BillNo,Itemname,Quantity,Present_Date,Price,CustomerID,Country,Revenue,Transaction_Size,Product_Frequency,Year,Month,Day,Hour,Day_of_Week
536446,SET OF 6 SOLDIER SKITTLES,8,2010-12-01 12:15:00,3.75,15983,United Kingdom,30.0,24,425,2010,12,1,12,Wednesday
536446,4 TRADITIONAL SPINNING TOPS,6,2010-12-01 12:15:00,1.25,15983,United Kingdom,7.5,24,447,2010,12,1,12,Wednesday
536446,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2010-12-01 12:15:00,2.55,15983,United Kingdom,30.6,24,363,2010,12,1,12,Wednesday
536446,RETROSPOT CHILDRENS APRON,3,2010-12-01 12:15:00,1.95,15983,United Kingdom,5.85,24,325,2010,12,1,12,Wednesday
536446,HANGING GLASS ETCHED TEALIGHT,6,2010-12-01 12:15:00,1.65,15983,United Kingdom,9.9,24,8,2010,12,1,12,Wednesday
536446,BLUE NEW BAROQUE CANDLESTICK CANDLE,10,2010-12-01 12:15:00,2.95,15983,United Kingdom,29.5,24,20,2010,12,1,12,Wednesday
536446,KINGS CHOICE GIANT TUBE MATCHES,4,2010-12-01 12:15:00,2.55,15983,United Kingdom,10.2,24,64,2010,12,1,12,Wednesday
536446,COSY HOUR GIANT TUBE MATCHES,4,2010-12-01 12:15:00,2.55,15983,United Kingdom,10.2,24,27,2010,12,1,12,Wednesday
536446,HYACINTH BULB T-LIGHT CANDLES,16,2010-12-01 12:15:00,0.42,15983,United Kingdom,6.72,24,23,2010,12,1,12,Wednesday
536460,FRENCH WC SIGN BLUE METAL,12,2010-12-01 12:22:00,1.25,14849,United Kingdom,15.0,10,281,2010,12,1,12,Wednesday
536460,KINGS CHOICE GIANT TUBE MATCHES,12,2010-12-01 12:22:00,2.55,14849,United Kingdom,30.6,10,64,2010,12,1,12,Wednesday
536460,FAIRY SOAP SOAP HOLDER,12,2010-12-01 12:22:00,1.69,14849,United Kingdom,20.28,10,74,2010,12,1,12,Wednesday
536460,GREEN GIANT GARDEN THERMOMETER,2,2010-12-01 12:22:00,5.95,14849,United Kingdom,11.9,10,121,2010,12,1,12,Wednesday
536460,IVORY GIANT GARDEN THERMOMETER,4,2010-12-01 12:22:00,5.95,14849,United Kingdom,23.8,10,180,2010,12,1,12,Wednesday
536460,BLUE GIANT GARDEN THERMOMETER,2,2010-12-01 12:22:00,5.95,14849,United Kingdom,11.9,10,161,2010,12,1,12,Wednesday
536460,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-01 12:22:00,4.95,14849,United Kingdom,29.700000000000003,10,537,2010,12,1,12,Wednesday
536460,CHICK GREY HOT WATER BOTTLE,8,2010-12-01 12:22:00,3.45,14849,United Kingdom,27.6,10,366,2010,12,1,12,Wednesday
536460,VICTORIAN SEWING BOX SMALL,2,2010-12-01 12:22:00,5.95,14849,United Kingdom,11.9,10,213,2010,12,1,12,Wednesday
536460,VICTORIAN SEWING BOX MEDIUM,2,2010-12-01 12:22:00,7.95,14849,United Kingdom,15.9,10,141,2010,12,1,12,Wednesday
536463,WASHROOM METAL SIGN,12,2010-12-01 12:22:00,1.45,14849,United Kingdom,17.4,1,339,2010,12,1,12,Wednesday
536464,BLACK SWEETHEART BRACELET,2,2010-12-01 12:23:00,4.25,17968,United Kingdom,8.5,81,47,2010,12,1,12,Wednesday
536464,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,2,2010-12-01 12:23:00,1.65,17968,United Kingdom,3.3,81,9,2010,12,1,12,Wednesday
536464,BLACK DIAMANTE EXPANDABLE RING,2,2010-12-01 12:23:00,4.25,17968,United Kingdom,8.5,81,9,2010,12,1,12,Wednesday
536464,DIAMANTE HAIR GRIP PACK/2 RUBY,3,2010-12-01 12:23:00,1.65,17968,United Kingdom,4.949999999999999,81,14,2010,12,1,12,Wednesday
536464,DIAMANTE HAIR GRIP PACK/2 MONTANA,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,9,2010,12,1,12,Wednesday
536464,BLUE SWEETHEART BRACELET,1,2010-12-01 12:23:00,4.25,17968,United Kingdom,4.25,81,27,2010,12,1,12,Wednesday
536464,PINK SWEETHEART BRACELET,3,2010-12-01 12:23:00,4.25,17968,United Kingdom,12.75,81,77,2010,12,1,12,Wednesday
536464,PURPLE SWEETHEART BRACELET,1,2010-12-01 12:23:00,4.25,17968,United Kingdom,4.25,81,50,2010,12,1,12,Wednesday
536464,JUMBO BAG PINK POLKADOT,1,2010-12-01 12:23:00,1.95,17968,United Kingdom,1.95,81,1111,2010,12,1,12,Wednesday
536464,JUMBO BAG RED RETROSPOT,1,2010-12-01 12:23:00,1.95,17968,United Kingdom,1.95,81,1789,2010,12,1,12,Wednesday
536464,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-01 12:23:00,1.69,17968,United Kingdom,13.52,81,1063,2010,12,1,12,Wednesday
536464,PAPER CHAIN KIT 50'S CHRISTMAS,1,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,81,977,2010,12,1,12,Wednesday
536464,RIBBON REEL CHRISTMAS PRESENT,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,258,2010,12,1,12,Wednesday
536464,FIRST AID TIN,1,2010-12-01 12:23:00,3.25,17968,United Kingdom,3.25,81,158,2010,12,1,12,Wednesday
536464,MAKE YOUR OWN MONSOON CARD KIT,2,2010-12-01 12:23:00,2.95,17968,United Kingdom,5.9,81,164,2010,12,1,12,Wednesday
536464,PACK OF 12 HEARTS DESIGN TISSUES,1,2010-12-01 12:23:00,0.29,17968,United Kingdom,0.29,81,261,2010,12,1,12,Wednesday
536464,PACK OF 12 RED RETROSPOT TISSUES,1,2010-12-01 12:23:00,0.29,17968,United Kingdom,0.29,81,146,2010,12,1,12,Wednesday
536464,SOLDIERS EGG CUP,1,2010-12-01 12:23:00,1.25,17968,United Kingdom,1.25,81,345,2010,12,1,12,Wednesday
536464,HEART IVORY TRELLIS SMALL,1,2010-12-01 12:23:00,1.25,17968,United Kingdom,1.25,81,283,2010,12,1,12,Wednesday
536464,HEART FILIGREE DOVE  SMALL,1,2010-12-01 12:23:00,1.25,17968,United Kingdom,1.25,81,159,2010,12,1,12,Wednesday
536464,HEART FILIGREE DOVE LARGE,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,226,2010,12,1,12,Wednesday
536464,PACK 3 BOXES BIRD PANNETONE,2,2010-12-01 12:23:00,1.95,17968,United Kingdom,3.9,81,165,2010,12,1,12,Wednesday
536464,PACK 3 BOXES CHRISTMAS PANNETONE,6,2010-12-01 12:23:00,1.95,17968,United Kingdom,11.7,81,150,2010,12,1,12,Wednesday
536464,SMALL POPCORN HOLDER,5,2010-12-01 12:23:00,0.85,17968,United Kingdom,4.25,81,447,2010,12,1,12,Wednesday
536464,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-12-01 12:23:00,0.55,17968,United Kingdom,0.55,81,477,2010,12,1,12,Wednesday
536464,SET OF 6 SOLDIER SKITTLES,1,2010-12-01 12:23:00,3.75,17968,United Kingdom,3.75,81,425,2010,12,1,12,Wednesday
536464,SWIRLY CIRCULAR RUBBERS IN BAG,1,2010-12-01 12:23:00,0.42,17968,United Kingdom,0.42,81,49,2010,12,1,12,Wednesday
536464,VINTAGE PAISLEY STATIONERY SET,1,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,81,436,2010,12,1,12,Wednesday
536464,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,81,705,2010,12,1,12,Wednesday
536464,SET/10 BLUE POLKADOT PARTY CANDLES,1,2010-12-01 12:23:00,1.25,17968,United Kingdom,1.25,81,126,2010,12,1,12,Wednesday
536464,RIBBON REEL SOCKS AND MITTENS,2,2010-12-01 12:23:00,1.65,17968,United Kingdom,3.3,81,136,2010,12,1,12,Wednesday
536464,60 CAKE CASES VINTAGE CHRISTMAS,2,2010-12-01 12:23:00,0.55,17968,United Kingdom,1.1,81,326,2010,12,1,12,Wednesday
536464,CHRISTMAS METAL TAGS ASSORTED,6,2010-12-01 12:23:00,0.85,17968,United Kingdom,5.1,81,116,2010,12,1,12,Wednesday
536464,CHRISTMAS TREE T-LIGHT HOLDER,2,2010-12-01 12:23:00,1.45,17968,United Kingdom,2.9,81,8,2010,12,1,12,Wednesday
536464,STAR  T-LIGHT HOLDER,4,2010-12-01 12:23:00,1.45,17968,United Kingdom,5.8,81,29,2010,12,1,12,Wednesday
536464,HEART T-LIGHT HOLDER,2,2010-12-01 12:23:00,1.45,17968,United Kingdom,2.9,81,23,2010,12,1,12,Wednesday
536464,MINI FUNKY DESIGN TAPES,2,2010-12-01 12:23:00,0.85,17968,United Kingdom,1.7,81,85,2010,12,1,12,Wednesday
536464,SET OF 6 T-LIGHTS SNOWMEN,1,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,81,160,2010,12,1,12,Wednesday
536464,STAR WOODEN CHRISTMAS DECORATION,1,2010-12-01 12:23:00,0.85,17968,United Kingdom,0.85,81,201,2010,12,1,12,Wednesday
536464,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,2010-12-01 12:23:00,0.85,17968,United Kingdom,0.85,81,332,2010,12,1,12,Wednesday
536464,CHRISTMAS RETROSPOT TREE WOOD,2,2010-12-01 12:23:00,0.85,17968,United Kingdom,1.7,81,165,2010,12,1,12,Wednesday
536464,SET OF 6 T-LIGHTS SANTA,1,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,81,193,2010,12,1,12,Wednesday
536464,SET/9 CHRISTMAS T-LIGHTS SCENTED,1,2010-12-01 12:23:00,1.25,17968,United Kingdom,1.25,81,7,2010,12,1,12,Wednesday
536464,BLUE ROSE FABRIC MIRROR,1,2010-12-01 12:23:00,1.25,17968,United Kingdom,1.25,81,86,2010,12,1,12,Wednesday
536464,THREE CANVAS LUGGAGE TAGS,1,2010-12-01 12:23:00,1.95,17968,United Kingdom,1.95,81,47,2010,12,1,12,Wednesday
536464,RETROSPOT PARTY BAG + STICKER SET,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,267,2010,12,1,12,Wednesday
536464,PLASTERS IN TIN VINTAGE PAISLEY,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,528,2010,12,1,12,Wednesday
536464,RETROSPOT SMALL TUBE MATCHES,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,148,2010,12,1,12,Wednesday
536464,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-01 12:23:00,2.1,17968,United Kingdom,2.1,81,500,2010,12,1,12,Wednesday
536464,3D CHRISTMAS STAMPS STICKERS,2,2010-12-01 12:23:00,1.25,17968,United Kingdom,2.5,81,140,2010,12,1,12,Wednesday
536464,HAND WARMER SCOTTY DOG DESIGN,3,2010-12-01 12:23:00,2.1,17968,United Kingdom,6.300000000000001,81,500,2010,12,1,12,Wednesday
536464,CLOTHES PEGS RETROSPOT PACK 24,2,2010-12-01 12:23:00,1.49,17968,United Kingdom,2.98,81,661,2010,12,1,12,Wednesday
536464,36 FOIL HEART CAKE CASES,1,2010-12-01 12:23:00,2.1,17968,United Kingdom,2.1,81,176,2010,12,1,12,Wednesday
536464,PACK OF 6 SWEETIE GIFT BOXES,1,2010-12-01 12:23:00,2.55,17968,United Kingdom,2.55,81,96,2010,12,1,12,Wednesday
536464,PACK OF 72 RETROSPOT CAKE CASES,1,2010-12-01 12:23:00,0.55,17968,United Kingdom,0.55,81,634,2010,12,1,12,Wednesday
536464,PACK OF 72 RETROSPOT CAKE CASES,2,2010-12-01 12:23:00,0.55,17968,United Kingdom,1.1,81,634,2010,12,1,12,Wednesday
536464,PACK OF 6 BIRDY GIFT TAGS,3,2010-12-01 12:23:00,1.25,17968,United Kingdom,3.75,81,347,2010,12,1,12,Wednesday
536464,SET/10 RED POLKADOT PARTY CANDLES,1,2010-12-01 12:23:00,1.25,17968,United Kingdom,1.25,81,209,2010,12,1,12,Wednesday
536464,SET/10 PINK POLKADOT PARTY CANDLES,1,2010-12-01 12:23:00,1.25,17968,United Kingdom,1.25,81,198,2010,12,1,12,Wednesday
536464,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,388,2010,12,1,12,Wednesday
536464,STAR  T-LIGHT HOLDER,1,2010-12-01 12:23:00,1.45,17968,United Kingdom,1.45,81,29,2010,12,1,12,Wednesday
536464,CINAMMON SET OF 9 T-LIGHTS,3,2010-12-01 12:23:00,0.85,17968,United Kingdom,2.55,81,147,2010,12,1,12,Wednesday
536464,ORANGE SCENTED SET/9 T-LIGHTS,5,2010-12-01 12:23:00,0.85,17968,United Kingdom,4.25,81,79,2010,12,1,12,Wednesday
536464,RIBBON REEL STRIPES DESIGN,5,2010-12-01 12:23:00,1.65,17968,United Kingdom,8.25,81,404,2010,12,1,12,Wednesday
536464,SET OF 2 TINS JARDIN DE PROVENCE,2,2010-12-01 12:23:00,4.95,17968,United Kingdom,9.9,81,83,2010,12,1,12,Wednesday
536464,MAKE YOUR OWN PLAYTIME CARD KIT,1,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,81,95,2010,12,1,12,Wednesday
536464,DINOSAURS  WRITING SET,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,286,2010,12,1,12,Wednesday
536464,BALLOONS  WRITING SET,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,342,2010,12,1,12,Wednesday
536464,SKULLS WRITING SET,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,81,254,2010,12,1,12,Wednesday
536464,COSY SLIPPER SHOES SMALL  RED,1,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,81,22,2010,12,1,12,Wednesday
536464,DOORMAT BLACK FLOCK,1,2010-12-01 12:23:00,7.95,17968,United Kingdom,7.95,81,168,2010,12,1,12,Wednesday
536464,JUMBO  BAG BAROQUE BLACK WHITE,1,2010-12-01 12:23:00,1.95,17968,United Kingdom,1.95,81,854,2010,12,1,12,Wednesday
536464,JAM MAKING SET WITH JARS,1,2010-12-01 12:23:00,4.25,17968,United Kingdom,4.25,81,1035,2010,12,1,12,Wednesday
536464,ORANGE SCENTED SET/9 T-LIGHTS,1,2010-12-01 12:23:00,0.85,17968,United Kingdom,0.85,81,79,2010,12,1,12,Wednesday
536464,CINAMMON SET OF 9 T-LIGHTS,2,2010-12-01 12:23:00,0.85,17968,United Kingdom,1.7,81,147,2010,12,1,12,Wednesday
536464,CHRISTMAS DECOUPAGE CANDLE,1,2010-12-01 12:23:00,0.85,17968,United Kingdom,0.85,81,53,2010,12,1,12,Wednesday
536464,HEART T-LIGHT HOLDER,8,2010-12-01 12:23:00,1.45,17968,United Kingdom,11.6,81,23,2010,12,1,12,Wednesday
536464,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-01 12:23:00,2.1,17968,United Kingdom,2.1,81,216,2010,12,1,12,Wednesday
536464,OFFICE MUG WARMER POLKADOT,1,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,81,120,2010,12,1,12,Wednesday
536464,SMALL POPCORN HOLDER,6,2010-12-01 12:23:00,0.85,17968,United Kingdom,5.1,81,447,2010,12,1,12,Wednesday
536464,JUMBO BAG DOLLY GIRL DESIGN,1,2010-12-01 12:23:00,1.95,17968,United Kingdom,1.95,81,436,2010,12,1,12,Wednesday
536466,JAM MAKING SET WITH JARS,6,2010-12-01 12:23:00,4.25,14849,United Kingdom,25.5,2,1035,2010,12,1,12,Wednesday
536466,JAM MAKING SET PRINTED,12,2010-12-01 12:23:00,1.45,14849,United Kingdom,17.4,2,980,2010,12,1,12,Wednesday
536477,36 PENCILS TUBE RED RETROSPOT,16,2010-12-01 12:27:00,1.25,16210,United Kingdom,20.0,6,299,2010,12,1,12,Wednesday
536477,36 PENCILS TUBE WOODLAND,16,2010-12-01 12:27:00,1.25,16210,United Kingdom,20.0,6,174,2010,12,1,12,Wednesday
536477,SET OF 6 SOLDIER SKITTLES,4,2010-12-01 12:27:00,3.75,16210,United Kingdom,15.0,6,425,2010,12,1,12,Wednesday
536477,HAND WARMER UNION JACK,12,2010-12-01 12:27:00,2.1,16210,United Kingdom,25.200000000000003,6,451,2010,12,1,12,Wednesday
536477,HAND WARMER RED RETROSPOT,12,2010-12-01 12:27:00,2.1,16210,United Kingdom,25.200000000000003,6,341,2010,12,1,12,Wednesday
536477,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-12-01 12:27:00,1.95,16210,United Kingdom,19.5,6,1099,2010,12,1,12,Wednesday
536488,RIBBON REEL SNOWY VILLAGE,5,2010-12-01 12:31:00,1.65,17897,United Kingdom,8.25,34,261,2010,12,1,12,Wednesday
536488,VINTAGE UNION JACK BUNTING,1,2010-12-01 12:31:00,8.5,17897,United Kingdom,8.5,34,397,2010,12,1,12,Wednesday
536488,JAM MAKING SET WITH JARS,8,2010-12-01 12:31:00,4.25,17897,United Kingdom,34.0,34,1035,2010,12,1,12,Wednesday
536488,RIBBON REEL STRIPES DESIGN,5,2010-12-01 12:31:00,1.65,17897,United Kingdom,8.25,34,404,2010,12,1,12,Wednesday
536488,RETRO LONGBOARD IRONING BOARD COVER,1,2010-12-01 12:31:00,3.75,17897,United Kingdom,3.75,34,102,2010,12,1,12,Wednesday
536488,3D DOG PICTURE PLAYING CARDS,1,2010-12-01 12:31:00,2.95,17897,United Kingdom,2.95,34,82,2010,12,1,12,Wednesday
536488,RETROSPOT CIGAR BOX MATCHES,1,2010-12-01 12:31:00,1.25,17897,United Kingdom,1.25,34,176,2010,12,1,12,Wednesday
536488,SET/9 CHRISTMAS T-LIGHTS SCENTED,2,2010-12-01 12:31:00,1.25,17897,United Kingdom,2.5,34,7,2010,12,1,12,Wednesday
536488,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2010-12-01 12:31:00,2.55,17897,United Kingdom,2.55,34,363,2010,12,1,12,Wednesday
536488,SAVE THE PLANET COTTON TOTE BAG,1,2010-12-01 12:31:00,2.25,17897,United Kingdom,2.25,34,171,2010,12,1,12,Wednesday
536488,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2010-12-01 12:31:00,0.85,17897,United Kingdom,0.85,34,522,2010,12,1,12,Wednesday
536488,PAPER BUNTING WHITE LACE,1,2010-12-01 12:31:00,2.95,17897,United Kingdom,2.95,34,273,2010,12,1,12,Wednesday
536488,GENTLEMAN SHIRT REPAIR KIT,2,2010-12-01 12:31:00,0.85,17897,United Kingdom,1.7,34,154,2010,12,1,12,Wednesday
536488,CARD I LOVE LONDON,12,2010-12-01 12:31:00,0.42,17897,United Kingdom,5.04,34,190,2010,12,1,12,Wednesday
536488,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-01 12:31:00,2.95,17897,United Kingdom,2.95,34,705,2010,12,1,12,Wednesday
536488,MIRRORED WALL ART FOXY,2,2010-12-01 12:31:00,6.35,17897,United Kingdom,12.7,34,6,2010,12,1,12,Wednesday
536488,MIRRORED WALL ART GENTS,1,2010-12-01 12:31:00,2.55,17897,United Kingdom,2.55,34,42,2010,12,1,12,Wednesday
536488,AIRLINE BAG VINTAGE JET SET WHITE,1,2010-12-01 12:31:00,4.25,17897,United Kingdom,4.25,34,120,2010,12,1,12,Wednesday
536488,JAM MAKING SET PRINTED,1,2010-12-01 12:31:00,1.45,17897,United Kingdom,1.45,34,980,2010,12,1,12,Wednesday
536488,POTTING SHED SOW 'N' GROW SET,1,2010-12-01 12:31:00,4.25,17897,United Kingdom,4.25,34,2,2010,12,1,12,Wednesday
536488,BABUSHKA LIGHTS STRING OF 10,1,2010-12-01 12:31:00,6.75,17897,United Kingdom,6.75,34,112,2010,12,1,12,Wednesday
536488,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-01 12:31:00,0.95,17897,United Kingdom,0.95,34,907,2010,12,1,12,Wednesday
536488,AIRLINE BAG VINTAGE WORLD CHAMPION,1,2010-12-01 12:31:00,4.25,17897,United Kingdom,4.25,34,144,2010,12,1,12,Wednesday
536488,HAND WARMER BIRD DESIGN,1,2010-12-01 12:31:00,2.1,17897,United Kingdom,2.1,34,498,2010,12,1,12,Wednesday
536488,CHRISTMAS CRAFT LITTLE FRIENDS,1,2010-12-01 12:31:00,2.1,17897,United Kingdom,2.1,34,519,2010,12,1,12,Wednesday
536488,PINK HEARTS PAPER GARLAND,1,2010-12-01 12:31:00,1.65,17897,United Kingdom,1.65,34,5,2010,12,1,12,Wednesday
536488,POTTING SHED SEED ENVELOPES,3,2010-12-01 12:31:00,1.25,17897,United Kingdom,3.75,34,127,2010,12,1,12,Wednesday
536488,HI TEC ALPINE HAND WARMER,3,2010-12-01 12:31:00,1.65,17897,United Kingdom,4.949999999999999,34,97,2010,12,1,12,Wednesday
536488,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-01 12:31:00,4.25,17897,United Kingdom,4.25,34,307,2010,12,1,12,Wednesday
536488,HI TEC ALPINE HAND WARMER,1,2010-12-01 12:31:00,1.65,17897,United Kingdom,1.65,34,97,2010,12,1,12,Wednesday
536488,ROTATING SILVER ANGELS T-LIGHT HLDR,3,2010-12-01 12:31:00,2.55,17897,United Kingdom,7.649999999999999,34,363,2010,12,1,12,Wednesday
536488,3 STRIPEY MICE FELTCRAFT,1,2010-12-01 12:31:00,1.95,17897,United Kingdom,1.95,34,443,2010,12,1,12,Wednesday
536488,FELTCRAFT 6 FLOWER FRIENDS,2,2010-12-01 12:31:00,2.1,17897,United Kingdom,4.2,34,512,2010,12,1,12,Wednesday
536488,CHRISTMAS CRAFT LITTLE FRIENDS,2,2010-12-01 12:31:00,2.1,17897,United Kingdom,4.2,34,519,2010,12,1,12,Wednesday
536500,VINTAGE UNION JACK CUSHION COVER,10,2010-12-01 12:35:00,4.95,17377,United Kingdom,49.5,15,90,2010,12,1,12,Wednesday
536500,POLYESTER FILLER PAD 45X45CM,10,2010-12-01 12:35:00,1.55,17377,United Kingdom,15.5,15,131,2010,12,1,12,Wednesday
536500,DOLLY GIRL LUNCH BOX,2,2010-12-01 12:35:00,1.95,17377,United Kingdom,3.9,15,761,2010,12,1,12,Wednesday
536500,PACK OF 12 LONDON TISSUES,12,2010-12-01 12:35:00,0.29,17377,United Kingdom,3.4799999999999995,15,328,2010,12,1,12,Wednesday
536500,CARD DOLLY GIRL,12,2010-12-01 12:35:00,0.42,17377,United Kingdom,5.04,15,282,2010,12,1,12,Wednesday
536500,CARD BILLBOARD FONT,12,2010-12-01 12:35:00,0.42,17377,United Kingdom,5.04,15,400,2010,12,1,12,Wednesday
536500,RAINY LADIES BIRTHDAY CARD,12,2010-12-01 12:35:00,0.42,17377,United Kingdom,5.04,15,192,2010,12,1,12,Wednesday
536500,GREY HEART HOT WATER BOTTLE,3,2010-12-01 12:35:00,3.75,17377,United Kingdom,11.25,15,539,2010,12,1,12,Wednesday
536500,RED WOOLLY HOTTIE WHITE HEART.,2,2010-12-01 12:35:00,3.75,17377,United Kingdom,7.5,15,354,2010,12,1,12,Wednesday
536500,RED WHITE SCARF  HOT WATER BOTTLE,2,2010-12-01 12:35:00,3.95,17377,United Kingdom,7.9,15,15,2010,12,1,12,Wednesday
536500,SET 2 TEA TOWELS I LOVE LONDON,7,2010-12-01 12:35:00,2.95,17377,United Kingdom,20.65,15,512,2010,12,1,12,Wednesday
536500,SET OF 2 TEA TOWELS APPLE AND PEARS,3,2010-12-01 12:35:00,2.95,17377,United Kingdom,8.850000000000001,15,273,2010,12,1,12,Wednesday
536500,SET/2 RED RETROSPOT TEA TOWELS,3,2010-12-01 12:35:00,2.95,17377,United Kingdom,8.850000000000001,15,379,2010,12,1,12,Wednesday
536500,LOVE BUILDING BLOCK WORD,6,2010-12-01 12:35:00,5.95,17377,United Kingdom,35.7,15,550,2010,12,1,12,Wednesday
536500,HOME BUILDING BLOCK WORD,6,2010-12-01 12:35:00,5.95,17377,United Kingdom,35.7,15,679,2010,12,1,12,Wednesday
536502,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-01 12:36:00,1.69,16552,United Kingdom,27.04,4,1063,2010,12,1,12,Wednesday
536502,LANTERN CREAM GAZEBO,3,2010-12-01 12:36:00,4.95,16552,United Kingdom,14.85,4,249,2010,12,1,12,Wednesday
536502,BLUE BIRDHOUSE DECORATION,12,2010-12-01 12:36:00,0.85,16552,United Kingdom,10.2,4,52,2010,12,1,12,Wednesday
536502,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01 12:36:00,2.95,16552,United Kingdom,17.700000000000003,4,1886,2010,12,1,12,Wednesday
536514,SET OF 6 T-LIGHTS TOADSTOOLS,6,2010-12-01 12:40:00,2.95,17951,United Kingdom,17.700000000000003,1,192,2010,12,1,12,Wednesday
536520,CLASSIC FRENCH STYLE BASKET NATURAL,1,2010-12-01 12:43:00,6.75,14729,United Kingdom,6.75,69,98,2010,12,1,12,Wednesday
536520,CRAZY DAISY HEART DECORATION,1,2010-12-01 12:43:00,1.25,14729,United Kingdom,1.25,69,147,2010,12,1,12,Wednesday
536520,GIN + TONIC DIET METAL SIGN,1,2010-12-01 12:43:00,2.1,14729,United Kingdom,2.1,69,678,2010,12,1,12,Wednesday
536520,IVORY GIANT GARDEN THERMOMETER,1,2010-12-01 12:43:00,5.95,14729,United Kingdom,5.95,69,180,2010,12,1,12,Wednesday
536520,CARD HOLDER GINGHAM HEART,2,2010-12-01 12:43:00,2.55,14729,United Kingdom,5.1,69,175,2010,12,1,12,Wednesday
536520,SMALL STRIPES CHOCOLATE GIFT BAG,16,2010-12-01 12:43:00,0.85,14729,United Kingdom,13.6,69,24,2010,12,1,12,Wednesday
536520,S/6 WOODEN SKITTLES IN COTTON BAG,1,2010-12-01 12:43:00,2.95,14729,United Kingdom,2.95,69,227,2010,12,1,12,Wednesday
536520,HAND WARMER RED RETROSPOT,4,2010-12-01 12:43:00,2.1,14729,United Kingdom,8.4,69,341,2010,12,1,12,Wednesday
536520,HAND WARMER UNION JACK,3,2010-12-01 12:43:00,2.1,14729,United Kingdom,6.300000000000001,69,451,2010,12,1,12,Wednesday
536520,FRENCH WC SIGN BLUE METAL,1,2010-12-01 12:43:00,1.25,14729,United Kingdom,1.25,69,281,2010,12,1,12,Wednesday
536520,PINK UNION JACK  LUGGAGE TAG,1,2010-12-01 12:43:00,1.25,14729,United Kingdom,1.25,69,130,2010,12,1,12,Wednesday
536520,PIZZA PLATE IN BOX,2,2010-12-01 12:43:00,3.75,14729,United Kingdom,7.5,69,181,2010,12,1,12,Wednesday
536520,HEART OF WICKER LARGE,1,2010-12-01 12:43:00,2.95,14729,United Kingdom,2.95,69,874,2010,12,1,12,Wednesday
536520,PINK HEART DOTS HOT WATER BOTTLE,1,2010-12-01 12:43:00,3.75,14729,United Kingdom,3.75,69,11,2010,12,1,12,Wednesday
536520,PLACE SETTING WHITE HEART,14,2010-12-01 12:43:00,0.42,14729,United Kingdom,5.88,69,130,2010,12,1,12,Wednesday
536520,SET OF 4 NAPKIN CHARMS LEAVES,4,2010-12-01 12:43:00,2.55,14729,United Kingdom,10.2,69,46,2010,12,1,12,Wednesday
536520,SET OF 4 NAPKIN CHARMS STARS,4,2010-12-01 12:43:00,2.55,14729,United Kingdom,10.2,69,49,2010,12,1,12,Wednesday
536520,SET OF 4 NAPKIN CHARMS CUTLERY,3,2010-12-01 12:43:00,2.55,14729,United Kingdom,7.649999999999999,69,117,2010,12,1,12,Wednesday
536520,CARAVAN SQUARE TISSUE BOX,2,2010-12-01 12:43:00,1.25,14729,United Kingdom,2.5,69,136,2010,12,1,12,Wednesday
536520,PLASTERS IN TIN SKULLS,1,2010-12-01 12:43:00,1.65,14729,United Kingdom,1.65,69,521,2010,12,1,12,Wednesday
